date,IR,Oil,Coal,NG,USEU,S&P_clean,DAX,EUA,Market_size,Power,GDP,Date
10/21/2020,0.0,41.73,56.5,14.867,0.843,"1,295.33","12,557.64",24.06,90706.2,38.77,3610544.5,2020-10-21
10/20/2020,0.0,43.16,57.0,14.895,0.8457,"1,347.77","12,736.95",24.92,14952.000000000002,38.77,3610544.5,2020-10-20
10/19/2020,0.0,42.62,57.1,14.718,0.8498,"1,327.96","12,854.66",25.49,42823.2,38.77,3610544.5,2020-10-19
10/18/2020,0.0,42.93,56.9,14.499,0.8532,"1,332.70","12,908.99",25.4,21336.0,38.77,3610544.5,2020-10-18
10/17/2020,0.0,42.93,56.9,14.499,0.8532,"1,332.70","12,908.99",25.4,21336.0,38.77,3610544.5,2020-10-17
10/16/2020,0.0,42.93,56.9,14.499,0.8532,"1,332.70","12,908.99",25.4,21336.0,38.77,3610544.5,2020-10-16
10/15/2020,0.0,43.16,56.55,14.239,0.854,"1,334.73","12,703.75",25.48,86886.8,38.77,3610544.5,2020-10-15
10/14/2020,0.0,43.32,56.65,13.872,0.8512,"1,347.87","13,028.06",26.28,38894.4,38.77,3610544.5,2020-10-14
10/13/2020,0.0,42.45,56.5,13.596,0.8512,"1,332.47","13,018.99",25.74,109652.4,38.77,3610544.5,2020-10-13
10/12/2020,0.0,41.72,56.85,13.838,0.8464,"1,335.56","13,138.41",26.4,36960.0,38.77,3610544.5,2020-10-12
10/11/2020,0.0,42.85,57.6,13.753,0.8455,"1,362.36","13,051.23",26.24,19680.0,38.77,3610544.5,2020-10-11
10/10/2020,0.0,42.85,57.6,13.753,0.8455,"1,362.36","13,051.23",26.24,19680.0,38.77,3610544.5,2020-10-10
10/9/2020,0.0,42.85,57.6,13.753,0.8455,"1,362.36","13,051.23",26.24,19680.0,38.77,3610544.5,2020-10-09
10/8/2020,0.0,43.34,57.7,13.9,0.8503,"1,345.37","13,042.21",26.88,41664.0,38.77,3610544.5,2020-10-08
10/7/2020,0.0,41.99,57.65,13.709,0.8501,"1,339.67","12,928.57",27.44,40885.6,38.77,3610544.5,2020-10-07
10/6/2020,0.0,42.65,57.75,13.307,0.8521,"1,282.59","12,906.02",27.34,15310.4,38.77,3610544.5,2020-10-06
10/5/2020,0.0,41.29,57.6,13.419,0.8485,"1,267.23","12,828.31",27.49,13745.0,38.77,3610544.5,2020-10-05
10/4/2020,0.0,39.27,56.4,13.026,0.8534,"1,210.84","12,689.04",27.59,27865.9,38.77,3610544.5,2020-10-04
10/3/2020,0.0,39.27,56.4,13.026,0.8534,"1,210.84","12,689.04",27.59,27865.9,38.77,3610544.5,2020-10-03
10/2/2020,0.0,39.27,56.4,13.026,0.8534,"1,210.84","12,689.04",27.59,27865.9,38.77,3610544.5,2020-10-02
10/1/2020,0.0,40.93,57.25,13.181,0.851,"1,211.50","12,730.77",27.07,18407.6,38.77,3610544.5,2020-10-01
9/30/2020,0.0,40.95,57.25,13.286,0.8531,"1,176.91","12,760.73",27.5,81675.0,36.12,3425179.6,2020-09-30
9/29/2020,0.0,41.03,56.75,12.28,0.8514,"1,145.06","12,825.82",27.36,65116.799999999996,36.12,3425179.6,2020-09-29
9/28/2020,0.0,42.43,57.3,12.352,0.857,"1,118.55","12,870.87",28.28,48641.6,36.12,3425179.6,2020-09-28
9/27/2020,0.0,41.92,52.3,11.666,0.8595,"1,069.28","12,469.20",26.75,64200.0,36.12,3425179.6,2020-09-27
9/26/2020,0.0,41.92,52.3,11.666,0.8595,"1,069.28","12,469.20",26.75,64200.0,36.12,3425179.6,2020-09-26
9/25/2020,0.0,41.92,52.3,11.666,0.8595,"1,069.28","12,469.20",26.75,64200.0,36.12,3425179.6,2020-09-25
9/24/2020,0.0,41.94,52.45,11.634,0.8565,"1,048.97","12,606.57",27.4,40278.0,36.12,3425179.6,2020-09-24
9/23/2020,0.0,41.77,52.2,12.019,0.8574,"1,058.65","12,642.97",27.12,34984.8,36.12,3425179.6,2020-09-23
9/22/2020,0.0,41.72,52.1,11.704,0.854,"1,061.67","12,594.39",28.47,18790.2,36.12,3425179.6,2020-09-22
9/21/2020,0.0,41.44,52.05,11.497,0.8494,"1,056.06","12,542.44",27.05,149316.0,36.12,3425179.6,2020-09-21
9/20/2020,0.0,43.15,52.05,11.475,0.8445,"1,066.65","13,116.25",28.68,20936.4,36.12,3425179.6,2020-09-20
9/19/2020,0.0,43.15,52.05,11.475,0.8445,"1,066.65","13,116.25",28.68,20936.4,36.12,3425179.6,2020-09-19
9/18/2020,0.0,43.15,52.05,11.475,0.8445,"1,066.65","13,116.25",28.68,20936.4,36.12,3425179.6,2020-09-18
9/17/2020,0.0,43.3,51.95,11.121,0.8439,"1,063.43","13,208.12",29.13,179149.5,36.12,3425179.6,2020-09-17
9/16/2020,0.0,42.22,52.05,11.318,0.8462,"1,087.67","13,255.37",30.71,37466.200000000004,36.12,3425179.6,2020-09-16
9/15/2020,0.0,40.53,51.9,10.896,0.844,"1,078.89","13,217.67",30.53,43963.200000000004,36.12,3425179.6,2020-09-15
9/14/2020,0.0,39.61,51.85,10.707,0.8425,"1,061.75","13,193.66",31.2,6864.0,36.12,3425179.6,2020-09-14
9/13/2020,0.0,39.83,51.75,10.497,0.844,"1,032.24","13,202.84",28.99,6667.7,36.12,3425179.6,2020-09-13
9/12/2020,0.0,39.83,51.75,10.497,0.844,"1,032.24","13,202.84",28.99,6667.7,36.12,3425179.6,2020-09-12
9/11/2020,0.0,39.83,51.75,10.497,0.844,"1,032.24","13,202.84",28.99,6667.7,36.12,3425179.6,2020-09-11
9/10/2020,0.0,40.06,51.7,10.516,0.8462,"1,035.08","13,208.89",29.15,29441.5,36.12,3425179.6,2020-09-10
9/9/2020,0.0,40.79,51.4,10.734,0.8472,"1,050.03","13,237.21",27.94,34925.0,36.12,3425179.6,2020-09-09
9/8/2020,0.0,39.78,51.25,10.802,0.849,"1,021.69","12,968.33",27.53,9910.800000000001,36.12,3425179.6,2020-09-08
9/7/2020,0.0,42.01,51.5,11.232,0.8461,"1,033.16","13,100.28",27.81,23082.3,36.12,3425179.6,2020-09-07
9/6/2020,0.0,42.66,51.5,11.682,0.8445,"1,023.41","12,842.66",28.13,41069.799999999996,36.12,3425179.6,2020-09-06
9/5/2020,0.0,42.66,51.5,11.682,0.8445,"1,023.41","12,842.66",28.13,41069.799999999996,36.12,3425179.6,2020-09-05
9/4/2020,0.0,42.66,51.5,11.682,0.8445,"1,023.41","12,842.66",28.13,41069.799999999996,36.12,3425179.6,2020-09-04
9/3/2020,0.0,44.07,51.6,11.733,0.8437,"1,046.83","13,057.77",29.53,62898.9,36.12,3425179.6,2020-09-03
9/2/2020,0.0,44.43,51.55,11.11,0.8434,"1,103.08","13,243.43",29.06,21504.399999999998,36.12,3425179.6,2020-09-02
9/1/2020,0.0,45.58,52.6,11.297,0.8393,"1,109.92","12,974.25",28.61,21457.5,36.12,3425179.6,2020-09-01
8/31/2020,0.0,45.28,52.15,11.239,0.8377,"1,093.73","12,945.38",29.53,9744.9,36.12,3425179.6,2020-08-31
8/30/2020,0.0,45.05,49.05,11.169,0.8398,"1,096.08","13,033.20",30.38,26126.8,36.12,3425179.6,2020-08-30
8/29/2020,0.0,45.05,49.05,11.169,0.8398,"1,096.08","13,033.20",30.38,26126.8,36.12,3425179.6,2020-08-29
8/28/2020,0.0,45.05,49.05,11.169,0.8398,"1,096.08","13,033.20",30.38,26126.8,36.12,3425179.6,2020-08-28
8/27/2020,0.0,45.09,49.0,8.872,0.8458,"1,070.81","13,096.36",29.23,31568.4,36.12,3425179.6,2020-08-27
8/26/2020,0.0,45.64,48.95,9.149,0.8452,"1,072.63","13,190.15",29.48,22110.0,36.12,3425179.6,2020-08-26
8/25/2020,0.0,45.86,48.95,8.867,0.8449,"1,074.24","13,061.62",29.46,96334.2,36.12,3425179.6,2020-08-25
8/24/2020,0.0,45.13,48.8,8.361,0.8482,"1,052.20","13,066.54",28.32,105067.2,36.12,3425179.6,2020-08-24
8/23/2020,0.0,44.35,48.75,7.622,0.8475,"1,037.16","12,764.80",26.48,51106.4,36.12,3425179.6,2020-08-23
8/22/2020,0.0,44.35,48.75,7.622,0.8475,"1,037.16","12,764.80",26.48,51106.4,36.12,3425179.6,2020-08-22
8/21/2020,0.0,44.35,48.75,7.622,0.8475,"1,037.16","12,764.80",26.48,51106.4,36.12,3425179.6,2020-08-21
8/20/2020,0.0,44.9,48.85,8.15,0.843,"1,036.36","12,830.00",26.75,96032.5,36.12,3425179.6,2020-08-20
8/19/2020,0.0,45.37,49.2,8.353,0.8447,"1,051.38","12,977.33",27.08,30058.8,36.12,3425179.6,2020-08-19
8/18/2020,0.0,45.46,49.35,8.549,0.8381,"1,042.52","12,881.76",27.41,51804.9,36.12,3425179.6,2020-08-18
8/17/2020,0.0,45.37,49.55,8.181,0.8424,"1,038.14","12,920.66",27.17,40483.3,36.12,3425179.6,2020-08-17
8/16/2020,0.0,44.8,49.4,8.019,0.8443,"1,026.94","12,901.34",26.36,9753.199999999999,36.12,3425179.6,2020-08-16
8/15/2020,0.0,44.8,49.4,8.019,0.8443,"1,026.94","12,901.34",26.36,9753.199999999999,36.12,3425179.6,2020-08-15
8/14/2020,0.0,44.8,49.4,8.019,0.8443,"1,026.94","12,901.34",26.36,9753.199999999999,36.12,3425179.6,2020-08-14
8/13/2020,0.0,44.96,49.55,7.312,0.8463,"1,036.36","12,993.71",26.3,118876.0,36.12,3425179.6,2020-08-13
8/12/2020,0.0,45.43,49.65,7.172,0.8485,"1,017.39","13,058.63",26.87,5911.400000000001,36.12,3425179.6,2020-08-12
8/11/2020,0.0,44.5,50.3,7.416,0.8517,"1,006.09","12,946.89",27.08,21122.399999999998,36.12,3425179.6,2020-08-11
8/10/2020,0.0,44.99,50.55,7.589,0.8518,"1,015.58","12,687.53",27.6,89424.0,36.12,3425179.6,2020-08-10
8/9/2020,0.0,44.4,50.85,7.931,0.8482,"1,012.15","12,674.88",27.32,18304.4,36.12,3425179.6,2020-08-09
8/8/2020,0.0,44.4,50.85,7.931,0.8482,"1,012.15","12,674.88",27.32,18304.4,36.12,3425179.6,2020-08-08
8/7/2020,0.0,44.4,50.85,7.931,0.8482,"1,012.15","12,674.88",27.32,18304.4,36.12,3425179.6,2020-08-07
8/6/2020,0.0,45.09,50.3,7.94,0.8419,997.72,"12,591.68",27.3,13923.0,36.12,3425179.6,2020-08-06
8/5/2020,0.0,45.17,51.0,7.32,0.8428,996.25,"12,660.25",27.69,18552.3,36.12,3425179.6,2020-08-05
8/4/2020,0.0,44.43,51.6,7.355,0.8471,969.29,"12,600.87",27.75,52725.0,36.12,3425179.6,2020-08-04
8/3/2020,0.0,44.15,51.7,6.802,0.85,937.67,"12,646.98",27.08,10019.599999999999,36.12,3425179.6,2020-08-03
8/2/2020,0.0,43.3,49.9,6.023,0.8488,921.51,"12,313.36",27.22,92820.2,36.12,3425179.6,2020-08-02
8/1/2020,0.0,43.3,49.9,6.023,0.8488,921.51,"12,313.36",27.22,92820.2,36.12,3425179.6,2020-08-01
7/31/2020,0.0,43.3,49.9,6.023,0.8488,921.51,"12,313.36",27.22,92820.2,36.12,3425179.6,2020-07-31
7/30/2020,0.0,42.94,49.75,5.223,0.844,923.58,"12,379.65",26.48,16152.800000000001,36.12,3425179.6,2020-07-30
7/29/2020,0.0,43.75,49.65,5.177,0.8479,919.39,"12,822.26",27.13,15192.8,36.12,3425179.6,2020-07-29
7/28/2020,0.0,43.22,49.6,4.958,0.8534,917.44,"12,835.28",26.67,39738.3,36.12,3425179.6,2020-07-28
7/27/2020,0.0,43.41,49.5,4.787,0.8509,938.55,"12,838.66",25.91,52079.09999999999,36.12,3425179.6,2020-07-27
7/26/2020,0.0,43.34,49.55,5.011,0.8578,922.48,"12,838.06",27.27,67902.3,36.12,3425179.6,2020-07-26
7/25/2020,0.0,43.34,49.55,5.011,0.8578,922.48,"12,838.06",27.27,67902.3,36.12,3425179.6,2020-07-25
7/24/2020,0.0,43.34,49.55,5.011,0.8578,922.48,"12,838.06",27.27,67902.3,36.12,3425179.6,2020-07-24
7/23/2020,0.0,43.31,49.7,4.984,0.8622,941.4,"13,103.39",28.23,3387.6,36.12,3425179.6,2020-07-23
7/22/2020,0.0,44.29,49.8,4.829,0.8642,934.42,"13,104.25",27.53,105990.5,36.12,3425179.6,2020-07-22
7/21/2020,0.0,44.32,49.6,4.792,0.8674,929.58,"13,171.83",27.51,109764.90000000001,36.12,3425179.6,2020-07-21
7/20/2020,0.0,43.28,49.05,4.732,0.8735,922.43,"13,046.92",27.1,21138.0,36.12,3425179.6,2020-07-20
7/19/2020,0.0,43.14,49.3,5.114,0.8749,904.55,"12,919.61",28.76,16393.2,36.12,3425179.6,2020-07-19
7/18/2020,0.0,43.14,49.3,5.114,0.8749,904.55,"12,919.61",28.76,16393.2,36.12,3425179.6,2020-07-18
7/17/2020,0.0,43.14,49.3,5.114,0.8749,904.55,"12,919.61",28.76,16393.2,36.12,3425179.6,2020-07-17
7/16/2020,0.0,43.37,49.0,5.058,0.8783,892.58,"12,874.97",27.67,157442.30000000002,36.12,3425179.6,2020-07-16
7/15/2020,0.0,43.79,49.0,5.226,0.8762,899.05,"12,930.98",29.7,20196.0,36.12,3425179.6,2020-07-15
7/14/2020,0.0,42.9,48.55,5.085,0.8772,877.96,"12,697.36",30.46,17057.600000000002,36.12,3425179.6,2020-07-14
7/13/2020,0.0,42.72,48.75,5.11,0.8814,859.14,"12,799.97",30.14,53950.6,36.12,3425179.6,2020-07-13
7/12/2020,0.0,43.24,48.85,5.475,0.8848,864.21,"12,633.71",29.78,4467.0,36.12,3425179.6,2020-07-12
7/11/2020,0.0,43.24,48.85,5.475,0.8848,864.21,"12,633.71",29.78,4467.0,36.12,3425179.6,2020-07-11
7/10/2020,0.0,43.24,48.85,5.475,0.8848,864.21,"12,633.71",29.78,4467.0,36.12,3425179.6,2020-07-10
7/9/2020,0.0,42.35,49.2,5.757,0.8861,866.2,"12,489.46",29.37,9104.7,36.12,3425179.6,2020-07-09
7/8/2020,0.0,43.29,49.55,5.937,0.8825,875.48,"12,494.81",30.06,18937.8,36.12,3425179.6,2020-07-08
7/7/2020,0.0,43.08,50.65,6.124,0.887,851,"12,616.80",30.12,6024.0,36.12,3425179.6,2020-07-07
7/6/2020,0.0,43.1,51.2,6.096,0.8842,850.76,"12,733.45",30.43,4260.2,36.12,3425179.6,2020-07-06
7/5/2020,0.0,42.8,50.85,6.031,0.8889,825.47,"12,528.18",28.64,13460.800000000001,36.12,3425179.6,2020-07-05
7/4/2020,0.0,42.8,50.85,6.031,0.8889,825.47,"12,528.18",28.64,13460.800000000001,36.12,3425179.6,2020-07-04
7/3/2020,0.0,42.8,50.85,6.031,0.8889,825.47,"12,528.18",28.64,13460.800000000001,36.12,3425179.6,2020-07-03
7/2/2020,0.0,43.14,50.85,5.944,0.8897,820.16,"12,608.46",28.09,35955.2,36.12,3425179.6,2020-07-02
7/1/2020,0.0,42.03,50.25,5.863,0.8886,807.71,"12,260.57",28.42,11936.400000000001,36.12,3425179.6,2020-07-01
6/30/2020,0.0,41.15,49.65,6.163,0.8901,796.14,"12,310.93",27.68,25188.8,20.26,3106321.1,2020-06-30
6/29/2020,0.0,41.71,49.9,5.839,0.8894,790.14,"12,232.12",27.35,11487.0,20.26,3106321.1,2020-06-29
6/28/2020,0.0,41.02,45.6,5.105,0.8912,766.65,"12,089.39",25.46,16294.400000000001,20.26,3106321.1,2020-06-28
6/27/2020,0.0,41.02,45.6,5.105,0.8912,766.65,"12,089.39",25.46,16294.400000000001,20.26,3106321.1,2020-06-27
6/26/2020,0.0,41.02,45.6,5.105,0.8912,766.65,"12,089.39",25.46,16294.400000000001,20.26,3106321.1,2020-06-26
6/25/2020,0.0,41.05,45.5,5.256,0.8913,786.5,"12,177.87",25.92,31622.4,20.26,3106321.1,2020-06-25
6/24/2020,0.0,40.31,45.5,5.663,0.8887,789.82,"12,093.94",26.14,8364.8,20.26,3106321.1,2020-06-24
6/23/2020,0.0,42.63,45.4,5.829,0.8842,801.46,"12,523.76",26.15,37917.5,20.26,3106321.1,2020-06-23
6/22/2020,0.0,43.08,45.15,5.495,0.8879,789.49,"12,262.97",25.28,24016.0,20.26,3106321.1,2020-06-22
6/21/2020,0.0,42.19,45.0,5.615,0.8945,787.37,"12,330.76",24.92,2242.8,20.26,3106321.1,2020-06-21
6/20/2020,0.0,42.19,45.0,5.615,0.8945,787.37,"12,330.76",24.92,2242.8,20.26,3106321.1,2020-06-20
6/19/2020,0.0,42.19,45.0,5.615,0.8945,787.37,"12,330.76",24.92,2242.8,20.26,3106321.1,2020-06-19
6/18/2020,0.0,41.51,44.8,5.451,0.8925,784.39,"12,281.53",25.23,13371.9,20.26,3106321.1,2020-06-18
6/17/2020,0.0,40.71,44.7,5.209,0.8892,778.74,"12,382.14",23.52,8937.6,20.26,3106321.1,2020-06-17
6/16/2020,0.0,40.96,44.85,5.261,0.8876,791.98,"12,315.66",23.55,4474.5,20.26,3106321.1,2020-06-16
6/15/2020,0.0,39.72,45.05,5.516,0.883,777.13,"11,911.35",22.93,8025.5,20.26,3106321.1,2020-06-15
6/14/2020,0.0,38.73,44.7,5.273,0.8883,767.57,"11,949.28",22.78,5011.6,20.26,3106321.1,2020-06-14
6/13/2020,0.0,38.73,44.7,5.273,0.8883,767.57,"11,949.28",22.78,5011.6,20.26,3106321.1,2020-06-13
6/12/2020,0.0,38.73,44.7,5.273,0.8883,767.57,"11,949.28",22.78,5011.6,20.26,3106321.1,2020-06-12
6/11/2020,0.0,38.55,44.35,4.988,0.8849,760.01,"11,970.29",23.04,2534.4,20.26,3106321.1,2020-06-11
6/10/2020,0.0,41.73,44.75,4.802,0.8793,803.2,"12,530.16",23.68,3788.8,20.26,3106321.1,2020-06-10
6/9/2020,0.0,41.18,45.3,4.806,0.8818,808.8,"12,617.99",23.24,11387.599999999999,20.26,3106321.1,2020-06-09
6/8/2020,0.0,40.8,45.8,5.249,0.8853,819.08,"12,819.59",23.48,3991.6,20.26,3106321.1,2020-06-08
6/7/2020,0.0,42.3,46.15,5.708,0.8859,801.31,"12,847.68",24.02,12010.0,20.26,3106321.1,2020-06-07
6/6/2020,0.0,42.3,46.15,5.708,0.8859,801.31,"12,847.68",24.02,12010.0,20.26,3106321.1,2020-06-06
6/5/2020,0.0,42.3,46.15,5.708,0.8859,801.31,"12,847.68",24.02,12010.0,20.26,3106321.1,2020-06-05
6/4/2020,0.0,39.99,45.75,5.392,0.8818,787.11,"12,430.56",22.98,3676.8,20.26,3106321.1,2020-06-04
6/3/2020,0.0,39.79,46.4,5.331,0.89,783.3,"12,487.36",22.85,13253.0,20.26,3106321.1,2020-06-03
6/2/2020,0.0,39.57,46.65,4.852,0.895,775.2,"12,021.28",22.84,26951.2,20.26,3106321.1,2020-06-02
6/1/2020,0.0,38.32,44.7,4.053,0.898,766.56,"11,586.85",21.75,2175.0,20.26,3106321.1,2020-06-01
5/31/2020,0.0,35.33,38.6,4.385,0.9009,756.87,"11,586.85",22.18,10868.2,20.26,3106321.1,2020-05-31
5/30/2020,0.0,35.33,38.6,4.385,0.9009,756.87,"11,586.85",22.18,10868.2,20.26,3106321.1,2020-05-30
5/29/2020,0.0,35.33,38.6,4.385,0.9009,756.87,"11,586.85",22.18,10868.2,20.26,3106321.1,2020-05-29
5/28/2020,0.0,35.29,38.7,3.509,0.9026,745.69,"11,781.13",22.04,18954.399999999998,20.26,3106321.1,2020-05-28
5/27/2020,0.0,34.74,38.7,3.695,0.9085,750.62,"11,657.69",22.13,45809.1,20.26,3106321.1,2020-05-27
5/26/2020,0.0,36.17,38.7,4.123,0.9105,746.78,"11,504.65",22.4,41216.0,20.26,3106321.1,2020-05-26
5/25/2020,0.0,35.53,38.65,4.794,0.9173,725.8,"11,391.28",22.38,1566.6,20.26,3106321.1,2020-05-25
5/24/2020,0.0,35.13,38.65,3.889,0.9172,719.78,"11,073.87",22.19,26406.100000000002,20.26,3106321.1,2020-05-24
5/23/2020,0.0,35.13,38.65,3.889,0.9172,719.78,"11,073.87",22.19,26406.100000000002,20.26,3106321.1,2020-05-23
5/22/2020,0.0,35.13,38.65,3.889,0.9172,719.78,"11,073.87",22.19,26406.100000000002,20.26,3106321.1,2020-05-22
5/21/2020,0.0,36.06,38.75,3.824,0.9131,728.14,"11,065.93",21.97,2636.3999999999996,20.26,3106321.1,2020-05-21
5/20/2020,0.0,35.75,38.75,4.462,0.9107,731.91,"11,223.71",22.06,15221.4,20.26,3106321.1,2020-05-20
5/19/2020,0.0,34.65,38.9,4.612,0.9153,725.43,"11,075.29",20.76,94250.40000000001,20.26,3106321.1,2020-05-19
5/18/2020,0.0,34.81,39.2,4.922,0.9163,719.98,"11,058.87",21.14,36995.0,20.26,3106321.1,2020-05-18
5/17/2020,0.0,32.5,39.0,5.218,0.9245,687.5,"10,465.17",19.96,22355.2,20.26,3106321.1,2020-05-17
5/16/2020,0.0,32.5,39.0,5.218,0.9245,687.5,"10,465.17",19.96,22355.2,20.26,3106321.1,2020-05-16
5/15/2020,0.0,32.5,39.0,5.218,0.9245,687.5,"10,465.17",19.96,22355.2,20.26,3106321.1,2020-05-15
5/14/2020,0.0,31.13,39.15,5.265,0.9254,686.84,"10,337.02",19.62,2550.6,20.26,3106321.1,2020-05-14
5/13/2020,0.0,29.19,39.3,5.119,0.9243,692.59,"10,542.66",19.46,6421.8,20.26,3106321.1,2020-05-13
5/12/2020,0.0,29.98,39.35,5.313,0.9217,709.34,"10,819.50",19.31,11972.199999999999,20.26,3106321.1,2020-05-12
5/11/2020,0.0,29.63,39.85,5.707,0.9251,711.98,"10,824.99",19.86,21250.2,20.26,3106321.1,2020-05-11
5/10/2020,0.0,30.97,40.05,5.831,0.9224,707.85,"10,904.48",20.17,1613.6000000000001,20.26,3106321.1,2020-05-10
5/9/2020,0.0,30.97,40.05,5.831,0.9224,707.85,"10,904.48",20.17,1613.6000000000001,20.26,3106321.1,2020-05-09
5/8/2020,0.0,30.97,40.05,5.831,0.9224,707.85,"10,904.48",20.17,1613.6000000000001,20.26,3106321.1,2020-05-08
5/7/2020,0.0,29.46,40.05,5.847,0.9228,684.86,"10,759.27",20.35,14652.000000000002,20.26,3106321.1,2020-05-07
5/6/2020,0.0,29.72,40.0,5.763,0.9263,683.16,"10,606.20",19.83,28753.499999999996,20.26,3106321.1,2020-05-06
5/5/2020,0.0,30.97,39.7,5.674,0.9227,672.16,"10,729.46",19.92,6175.200000000001,20.26,3106321.1,2020-05-05
5/4/2020,0.0,27.2,39.0,5.74,0.9166,664.53,"10,466.80",20.18,2623.4,20.26,3106321.1,2020-05-04
5/3/2020,0.0,26.44,39.75,5.843,0.9105,668.11,"10,861.64",19.8,13662.0,20.26,3106321.1,2020-05-03
5/2/2020,0.0,26.44,39.75,5.843,0.9105,668.11,"10,861.64",19.8,13662.0,20.26,3106321.1,2020-05-02
5/1/2020,0.0,26.44,39.75,5.843,0.9105,668.11,"10,861.64",19.8,13662.0,20.26,3106321.1,2020-05-01
4/30/2020,0.0,25.27,39.95,6.221,0.9125,686.57,"10,861.64",20.39,9583.300000000001,20.26,3106321.1,2020-04-30
4/29/2020,0.0,22.54,38.95,6.014,0.9194,703.86,"11,107.74",21.0,24570.0,20.26,3106321.1,2020-04-29
4/28/2020,0.0,20.46,38.7,6.147,0.924,678.06,"10,795.63",21.04,18515.2,20.26,3106321.1,2020-04-28
4/27/2020,0.0,19.99,39.1,5.941,0.9232,659.92,"10,659.99",21.09,3374.4,20.26,3106321.1,2020-04-27
4/26/2020,0.0,21.44,44.95,5.77,0.9239,645.48,"10,336.09",21.53,2153.0,20.26,3106321.1,2020-04-26
4/25/2020,0.0,21.44,44.95,5.77,0.9239,645.48,"10,336.09",21.53,2153.0,20.26,3106321.1,2020-04-25
4/24/2020,0.0,21.44,44.95,5.77,0.9239,645.48,"10,336.09",21.53,2153.0,20.26,3106321.1,2020-04-24
4/23/2020,0.0,21.33,44.95,6.057,0.9276,661.15,"10,513.79",21.82,11782.8,20.26,3106321.1,2020-04-23
4/22/2020,0.0,20.37,45.2,6.226,0.9239,652.08,"10,415.03",21.45,87730.5,20.26,3106321.1,2020-04-22
4/21/2020,0.0,19.33,45.1,6.315,0.9208,642.24,"10,249.85",20.64,15273.6,20.26,3106321.1,2020-04-21
4/20/2020,0.0,25.57,45.6,6.618,0.9205,665.38,"10,675.90",22.15,7752.499999999999,20.26,3106321.1,2020-04-20
4/19/2020,0.0,28.08,45.6,6.994,0.9195,673.33,"10,625.78",22.48,4271.2,20.26,3106321.1,2020-04-19
4/18/2020,0.0,28.08,45.6,6.994,0.9195,673.33,"10,625.78",22.48,4271.2,20.26,3106321.1,2020-04-18
4/17/2020,0.0,28.08,45.6,6.994,0.9195,673.33,"10,625.78",22.48,4271.2,20.26,3106321.1,2020-04-17
4/16/2020,0.0,27.82,45.5,6.907,0.9226,652.34,"10,301.54",21.69,25811.100000000002,20.26,3106321.1,2020-04-16
4/15/2020,0.0,27.69,45.4,6.649,0.9165,655.1,"10,279.76",20.02,56056.0,20.26,3106321.1,2020-04-15
4/14/2020,0.0,29.6,45.7,6.874,0.9105,679.07,"10,696.56",20.57,7199.5,20.26,3106321.1,2020-04-14
4/13/2020,0.0,31.74,46.75,7.279,0.9161,662,"10,564.74",21.86,3497.6,20.26,3106321.1,2020-04-13
4/12/2020,0.0,31.48,46.75,7.279,0.9142,666.5,"10,564.74",21.86,3497.6,20.26,3106321.1,2020-04-12
4/11/2020,0.0,31.48,46.75,7.279,0.9142,666.5,"10,564.74",21.86,3497.6,20.26,3106321.1,2020-04-11
4/10/2020,0.0,31.48,46.75,7.279,0.9142,666.5,"10,564.74",21.86,3497.6,20.26,3106321.1,2020-04-10
4/9/2020,0.0,31.48,46.75,7.279,0.9148,666.5,"10,564.74",21.86,3497.6,20.26,3106321.1,2020-04-09
4/8/2020,0.0,32.84,46.5,7.259,0.9208,656.17,"10,332.89",21.93,5701.8,20.26,3106321.1,2020-04-08
4/7/2020,0.0,31.87,47.05,7.283,0.918,639.8,"10,356.70",21.3,13419.0,20.26,3106321.1,2020-04-07
4/6/2020,0.0,33.05,46.2,7.287,0.9264,623.64,"10,075.17",21.17,8891.400000000001,20.26,3106321.1,2020-04-06
4/5/2020,0.0,34.11,46.45,6.922,0.9251,589.71,"9,525.77",18.73,1311.1000000000001,20.26,3106321.1,2020-04-05
4/4/2020,0.0,34.11,46.45,6.922,0.9251,589.71,"9,525.77",18.73,1311.1000000000001,20.26,3106321.1,2020-04-04
4/3/2020,0.0,34.11,46.45,6.922,0.9251,589.71,"9,525.77",18.73,1311.1000000000001,20.26,3106321.1,2020-04-03
4/2/2020,0.0,29.94,47.55,6.935,0.9208,596.07,"9,570.82",18.82,3575.8,20.26,3106321.1,2020-04-02
4/1/2020,0.0,24.74,48.0,6.824,0.9119,590.69,"9,544.75",17.84,3032.8,20.26,3106321.1,2020-04-01
3/31/2020,0.0,22.74,49.5,6.902,0.9064,614.35,"9,935.84",18.42,2578.8,26.57,3360168.2,2020-03-31
3/30/2020,0.0,22.76,50.95,6.897,0.905,606.24,"9,815.97",17.78,2489.2000000000003,26.57,3360168.2,2020-03-30
3/29/2020,0.0,24.93,47.9,7.218,0.8973,608.03,"9,632.52",17.11,9068.3,26.57,3360168.2,2020-03-29
3/28/2020,0.0,24.93,47.9,7.218,0.8973,608.03,"9,632.52",17.11,9068.3,26.57,3360168.2,2020-03-28
3/27/2020,0.0,24.93,47.9,7.218,0.8973,608.03,"9,632.52",17.11,9068.3,26.57,3360168.2,2020-03-27
3/26/2020,0.0,26.34,47.95,7.575,0.9065,640.1,"10,000.96",18.06,5779.2,26.57,3360168.2,2020-03-26
